"Which resource, abundant in Nevada, is nonrenewable?",copper,wind,sunlight,wood,A
"From Earth, the Sun appears brighter than any other star because the Sun is the",newest star.,largest star.,hottest star.,closest star.,D
Which type of rock is formed when hot lava cools?,coal,igneous,limestone,metamorphic,B
Kendall studied the ways in which human body systems work together. He compared the respiratory and circulatory systems. In which way are these two systems similar to each other?,They both bring oxygen to the body.,They both send messages to the body.,They both digest nutrients for the body.,They both pump blood through the body.,A
It is necessary to add a day to the calendar every four years because,the axis of Earth is tilted.,the gravitational pull of the Sun affects Earth's revolution.,the revolution of Earth is not exactly 365 days.,the Moon crosses the orbit of the Sun every 28 days.,C
The human stomach is protected from self-digestion by a layer of,bile.,mucus.,muscle.,white blood cells.,B
"During protein synthesis, mRNA is translated into three-base sequences representing amino acids. What signals the ribosome to begin translating the mRNA into a new amino acid sequence?",a codon,enzymes,a mutation,temperature,A
Which set contains kingdoms that contain only heterotrophs?,"Protists, Fungi","Bacteria, Animals","Plants, Fungi","Animals, Fungi",D
A fever is a response to a disease-causing agent infecting the body. Raising one's body temperature changes the shape of enzymes in the agent so it cannot reproduce. Which statement best describes a fever?,A fever is an internal response to an external stimulus.,A fever is an internal response to an internal stimulus.,A fever is an external response to an external stimulus.,A fever is an external response to an internal stimulus.,B
Which of the following groups of organisms uses sunlight to convert carbon dioxide and water into sugar and oxygen?,carnivores,decomposers,herbivores,producers,D
The cows in a rancher's herd of cattle have been selectively bred to produce milk. Which of the following will cause the next generation of cows to receive the trait for producing large quantities of milk?,nutrients in the cows' food,essential minerals in the cows' water,electrical impulses in the cows' brains,information in the cows' chromosomes,D
Research into the total amount of oil available for use around the world can affect what kind of human choice?,where to retire,how to travel to work,what kind of coffee to drink,whether to recycle glass and aluminum,B
Which human trait is most likely inherited from a parent?,learning to ride a bike,holding a spoon,reading a book,height,D
Which part of a plant is used to absorb sunlight during photosynthesis?,leaf,root,seed,flower,A
Carolina uses a microscope to view a soil sample taken from her backyard. Which part of the soil would she ONLY be able to see with a microscope?,bacteria,grass,rainwater,rocks,A
The fur of an arctic fox turns from brown to white as winter approaches. This is an example of,camouflage,hibernation,migration,movement,A
Why is water considered to be a renewable resource?,Water can be used over again.,Water can be found all over Earth.,Water can dissolve other substances.,Water is needed by organisms to stay alive.,A
Which most accurately describes a circle (pie) graph?,used to demonstrate change in temperature only,used to demonstrate change that is continuous,used to demonstrate change that is not continuous,used to describe how part of the data relates to all of the data,D
A student combined rice cereal with melted marshmallows. Which best describes what the student made?,an atom,a mixture,a molecule,an element,B
Environmental organizations have asked businesses to take action to reduce waste. Which of the following changes could a business make in order to become more “environmentally friendly”?,Purchase only recycled paper and paper products.,"When making photocopies, print on only one side of the paper.",Purchase wood products manufactured only in other countries.,"When packing boxes, use Styrofoam™ filler instead of old newspapers.",A
What supplies most of the energy that plants need to make food?,rain,wind,minerals,sunlight,D
"When an octopus feels threatened, it can release black ink into the water. The ink MOST likely helps the octopus",move quickly through the water.,breathe oxygen from the water.,hide from predators.,use food faster.,C
Which body system is most responsible for the removal of waste?,skeletal system,nervous system,muscular system,excretory system,D
"A student had a cup of ice while working outside. After a while, the ice melted because the Sun emits energy in the form of light and",electricity.,heat.,magnetism.,sound.,B
"Students are learning about the natural resources in Maryland. One group of students researches information about renewable natural resources in the state. The other group researches information about nonrenewable natural resources in the state. The resources the students investigate include plants, animals, soil, minerals, water, coal, and oil. Aluminum is a nonrenewable natural resource. Which of these methods of aluminum disposal is best for the environment?",burning it,recycling it,burying it in landfills,crushing it before throwing it away,B
"When an atom loses or gains an electron, it changes",atomic mass.,atomic number.,charge.,element.,C
Which organism belongs in the kingdom Protista?,sponge,liverwort,mushroom,paramecium,D
The rocks that form most of the Sierra Nevada are granitic rocks. This means that the mountains were most likely formed by,strike-slip faults.,transform boundaries.,volcanic activity.,land subsidence.,C
Which dog trait is a learned behavior?,blinking its eyes,scratching an itch,panting to cool off,jumping to catch a ball,D
Which is the best tool to measure the angles of a triangular object?,a meter stick,a compass,a protractor,a spring scale,C
Which statement best describes the nature of sound?,Sound travels fastest in air.,Sound travels faster than light.,Sound travels as longitudinal waves.,Sound travels as transverse waves.,C
"A hydrologist studies the location, movement, and quality of water. A hydrologist recognizes the importance that water exists as ___.","a solid, a liquid, and a gas (vapor)",a solid and a liquid,a solid and a gas (vapor),a solid only,A
"How do traits of animals such as ear shape, nose shape, and hair color most often get passed to offspring?",sexual reproduction,asexual reproduction,adaptation,instinct,A
The hormone insulin is secreted by the pancreas. Which activity is most likely to trigger an increase in the levels of insulin circulating in the blood?,driving,eating,jogging,sleeping,B
Which natural event can dry out plants and cause wildfires?,drought,earthquake,flood,tornado,A
In what type of rock would a geologist most likely find evidence of ancient life?,sedimentary,foliated,metamorphic,volcanic,A
Which of the following is visible through a reflecting telescope?,planets around other stars,black holes in deep space,moons around Jupiter,surface of Saturn,C
"When ice melts, it becomes a",gas.,solid.,liquid.,plasma.,C
A characteristic that all living organisms have in common is they,need similar food.,have the same life span.,live in the same climate.,are made of cells.,D
"As a sample of water turns to ice,",new molecules are formed.,the mass of the sample is increased.,the arrangement of the molecules changes.,energy is absorbed by the molecules.,C
Cancer is best described as,a type of genetic engineering,the merging of sex cells,abnormal cell division,tissue that stops growing,C
Which of these events have the most influence on regional climate?,frequent tornadoes,ocean trade winds,winter snowstorms,temperature inversions,B
The Davis Mountains in West Texas used to be taller than they are now. Which of the following conditions most likely caused the mountains to become shorter over time?,Heat and pressure,Soil deposition,Rain and wind,River formation,C
Which equipment will best separate a mixture of iron filings and black pepper?,magnet,filter paper,triple-beam balance,voltmeter,A
What is determined by the speed that Earth rotates on its axis?,the length of a day,the energy that reaches a location,the temperature of water in the ocean,the number of seasons in a year,A
Which situation would most likely cause an object to travel in a circular motion?,one force acting on the object in the opposite direction of the motion,two forces acting on the object in the same direction as the motion,one force acting on the object perpendicular to the direction of the motion,two forces acting on the object in different directions to the motion,C
Which of the following best describes an atom?,protons and electrons grouped together in a random pattern,protons and electrons grouped together in an alternating pattern,a core of protons and neutrons surrounded by electrons,a core of electrons and neutrons surrounded by protons,C
In which oceanic zone do clams and crabs survive by burrowing in the sand?,oceanic,intertidal,deep ocean,open ocean,B
Which is the first step in a design process?,Revise the solution.,Describe the problem.,Test the possible solutions.,Identify possible solutions.,B
Which process moves an ion across a cell membrane against the concentration gradient?,diffusion,exocytosis,facilitated diffusion,active transport,D
What is the approximate length of time it takes the Moon to complete one lunar cycle?,14 days,29 days,180 days,365 days,B
Chinese and European societies can use different but effective technologies when addressing medical questions. What does this demonstrate?,Varied approaches can yield successful technologies.,Not all technologies behave according to scientific laws.,The development of science and technology are independent.,Technology results more from practice than from scientific knowledge.,A
Why is it important to have a large sample size in an investigation?,to be able to compare results,to increase the validity of the data,to form the best conclusion,to ensure the procedure is followed,B
"In New York State, the shortest period of daylight occurs during which month?",December,June,March,September,A
Which sentence describes a characteristic of offspring produced by sexual reproduction?,The offspring have half the amount of genetic material as the parents.,The offspring contain genetic material from both parents.,The female offspring contain only genes from the mother.,The male offspring contain only genes from the father.,B
"While running, leg muscles work to move leg bones, and the skin helps to",regulate body temperature.,sense small changes in the heart rate.,transport nutrients to muscles.,maintain oxygen levels in the blood.,A
"In clear weather, a bright light can be seen for a long distance. In conditions of heavy fog, the visibility is greatly reduced. Which of the following explains the reduced visibility?",Light is refracted by water vapor in the air.,Light is scattered by water droplets in the air.,Light is absorbed by water vapor near the ground.,Light is reflected by water droplets on the ground.,B
A scientist studies how weathering and erosion can change the shape of a mountain. The scientist needs to collect information over what period of time to gather the most accurate information?,days,weeks,months,years,D
A student is designing a model of the solar system and writing a report. She is trying to be as accurate as possible. Which statement should she include in her report?,The distance between the Sun and Earth is measured in light years.,Jupiter and Uranus are considered to be terrestrial planets.,The asteroid belt is located between Jupiter and Saturn.,The orbit of Mars is similar to the orbit of Saturn.,D
What is the highest temperature that water can reach in a pot on a stove?,50°C,90°C,100°C,212°C,C
The process by which water vapor in the atmosphere cools and becomes a liquid is called,evaporation.,perspiration.,condensation.,transportation.,C
"Sodium bicarbonate (NaHCO_{3}) is commonly known as baking soda. Sodium bicarbonate is a white solid that can dissolve in water. Under the proper conditions, sodium bicarbonate can release carbon dioxide (CO_{2}) gas. Which of the following is not a physical property of sodium bicarbonate?",It is white.,It is a solid.,It can dissolve in water.,It releases carbon dioxide.,D
How do decomposers obtain their food?,hunting and killing prey for food,changing carbon dioxide and water into food,absorbing food from dead organisms,producing food from oxygen and sunlight,C
"Which animals live part of their lives in water and part on land, and go through metamorphosis?",reptiles,amphibians,birds,mammals,B
Which would most likely be the characteristic of an object with a small volume and large mass?,high density,low pressure,low viscosity,high temperature,A
"In large industrial cities, the emissions from fossil fuels cause the atmosphere to change. Which process allows the atmosphere to change?",increased inorganic matter in soil,increased use of fertilizers on crops,increased buildup of greenhouse gases,increased rainfall rates near power plants,C
The following represents a number displayed on a calculator. 1.454545 E3. Which of the following shows how a student should record this number in a laboratory report?,(1.45)^3,1 5/11,1.45 x 10^3,1.45 x 3,C
"A volcano under the ocean slowly releases lava over time. As the lava is released, it cools and hardens on the ocean floor. Which feature will most likely form from the release and cooling of the lava on the ocean floor over time?",a fault,an island,a reef,a sandbar,B
What may form as a direct result of a star collapsing?,constellation,galaxy,protostar,supernova,D
The telephone was invented in Boston by,Alexander Graham Bell.,Samuel F. B. Morse.,Henry Ford.,Thomas Alva Edison.,A
"When an earthquake wave passes from the crust to the mantle, the wave",reverses direction.,changes speed.,increases energy.,stops moving.,B
An organism's cells include organelles and a cell wall. In which taxonomic group or groups might the organism be classified?,plants only,bacteria or archaea,"plants, fungi, or protists","bacteria, fungi, or protists",C
What are the two main jobs of the skeletal system?,support and protect the body,digest food and carry messages for the body,get rid of wastes and defend the body from disease,sense changes in the environment and carry food through the body,A
A change in the environment that causes a response is known as a,stimulus,habit,reflex,source,A
A disorder is associated with certain flaws in the human respiratory system. Which is most likely a typical symptom of this disorder?,poor vision,difficulty breathing,reduced muscle mass,increased saliva production,B
Many bacteria are decomposer organisms. Which of the following statements best describes how these bacteria help make soil more fertile?,The bacteria break down water into food.,The bacteria change sunlight into minerals.,The bacteria combine with sand to form rocks.,The bacteria break down plant and animal matter.,D
"In a large forest with many animals, there are only a small number of bears. Which of these most likely limits the population of bears in the forest?",supply of food,type of tree,predation by carnivores,amount of suitable shelter,A
"Denise was driving east over a hill in the afternoon, shortly after a rain shower. Suddenly the sun broke through the clouds, and she saw a rainbow ahead of her. Which of the following made the rainbow possible?",Sunlight can be separated into all the colors of the rainbow.,Water reflects sunlight like a mirror to make it look colored.,Overhead black clouds reflect in puddles to cause a mirage.,Air pollution causes the sky to look colored under these conditions.,A
"To safely conduct an experiment using chemicals, what should students always do?",Work in large groups.,Wear safety goggles.,Wear short sleeves.,Keep a window open.,B
Which resource has the most potential for production of renewable electric energy?,coal,oil,natural gas,geothermal,D
The primary function of insulin in our bodies is to,store fuel for later use.,regulate the amount of glucose in the blood.,increase the efficiency of fuel consumption.,prevent digestive bacteria from consuming glucose.,B
"Frog eggs hatch into tadpoles, and then tadpoles gradually develop into frogs. This process is known as",adolescence.,crossbreeding.,regeneration.,metamorphosis.,D
"On a field trip, a student holds a frog and reports that it has slippery skin. This is an example of",a measurement,a prediction,an explanation,an observation,D
A large rock breaks into small pieces within 10 years. Which process is most likely responsible for breaking the large rock into small pieces within 10 years?,steady winds blowing throughout the years,gentle rain falling during each spring and fall,lack of rain falling during a four-year drought,water repeatedly freezing and thawing in a crack,D
Which object is the best conductor of electricity?,metal fork,rubber boot,plastic spoon,wooden bat,A
Harmful ultraviolet rays from the Sun are primarily absorbed by,dust.,ozone.,land masses.,water vapor.,B
Anthony and Zach want to know how the temperature of the air affects the temperature of lake water. Which type of tool should they use to measure the temperatures?,balance,ruler,scale,thermometer,D
Students are studying some leaves. They group the leaves by shape. Which science process are the students using when they put the leaves in different groups?,classifying,predicting,measuring,experimenting,A
Chromosomes contain the genetic information of an organism. Fruit flies reproduce by sexual reproduction. Most of the cells of a fruit fly have 8 chromosomes. Which statement best explains the source of the chromosomes in a normal fertilized fruit fly egg?,The egg cell contains all 8 chromosomes.,The sperm cell contains all 8 chromosomes.,The sperm cell provides 4 chromosomes and the egg cell provides 4 chromosomes.,The egg cell provides 4 chromosomes and 4 sperm cells each provide 1 chromosome.,C
"While conducting an investigation on refraction, a teacher uses a red laser pointer to show how a beam of light is affected as it passes through several glass objects. The teacher should make sure that the",room is totally dark.,light source is ultraviolet.,beam of light does not travel toward the students.,room walls are shielded with insulating material.,C
How does repeating an experiment improve the likelihood of obtaining accurate results?,Data can be compared.,Time can be decreased.,Equipment can be added.,Procedures can be changed.,A
Scientists are discovering ways to make some crops use less water. A person working in which job would most benefit from this research?,a farmer,a doctor,a waiter,a cook,A
Which unit of measurement can be used to describe the length of a desk?,centimeters,grams,liters,degrees Celsius,A
Birds eat non-camouflaged moths at a higher rate than they eat camouflaged moths. In which situation would birds eat the moths at the slowest rate?,dark moths in any environment,light moths in any environment,dark moths in a light environment,light moths in a light environment,D
"When the pesticide DDT was first used, it killed nearly every mosquito it touched. Within a few years, however, many mosquitoes became resistant to DDT and survived. What enabled this to happen?",meiosis,migration,immune responses,gene mutations,D
Which gas makes up the greatest percentage of Earth's atmosphere?,argon,nitrogen,nitrous oxide,carbon dioxide,B
Which of the following best explains why the tectonic plates of Earth move?,conduction from solar heating,heat convection from the mantle,global winds,ocean currents,B
The scientific name for a giraffe is Giraffa camelopardalis. What two levels of classification does this name represent?,family and order,kingdom and genus,phylum and domain,genus and species,D
Organisms that reproduce asexually generally have offspring that are,unicellular.,multicellular.,genetically varied.,genetically identical.,D
Which statement is true for all objects?,All objects are shiny.,All objects are hard.,All objects are rough.,All objects have mass.,D
"In addition to oxygen, which gases make up the largest percentage of Earth's atmosphere?","hydrogen, helium, and water vapor","hydrogen, methane, and ozone","carbon dioxide, water vapor, and nitrogen","carbon dioxide, methane, and helium",C
"Roger visited his grandfather who lives on a farm. While he was there, he helped his grandfather move hay out of the barn. As Roger worked in the barn he began sneezing. Which system of the body most likely caused Roger to sneeze?",circulatory,excretory,digestive,immune,D
"In humans, a trait can be determined by one pair or many pairs of",genes,microbes,cells,organs,A
What is involved in creating genetically modified bacteria?,allowing them to reproduce freely,changing their food source,using biotechnology techniques,growing them on selected plants,C
"When bedrock in Massachusetts is examined, it often appears scraped and polished. Which of the following most likely caused the bedrock to appear scraped and polished?",crustal deformation,frequent earthquakes,glacial movement,volcanic eruptions,C
A science class is taking a field trip to a forest to observe and study birds. Which tool would be most helpful for observing birds?,beakers,binoculars,safety goggles,microscopes,B
What is the main reason we can see the Moon?,The Moon reflects light from the Earth.,The Moon reflects the light from the Sun.,The Moon produces its own light.,The Moon is larger than stars.,B
Plankton are tiny ocean organisms. The role of one type of plankton is to use the energy from the Sun to produce food that other animals eat. Which organism has the same role in the ocean as this type of plankton?,seaweed,turtle,dolphin,crab,A
Which type of organism is at the lowest level of the food chain?,autotroph,heterotroph,carnivore,omnivore,A
What is the main source of energy for the water cycle?,electricity,erosion,gravity,sunlight,D
A scientist was examining a large boulder that was covered with lichens (a combination of fungi and algae). He chipped a piece of the rock and placed it under a microscope. He observed that the surface of the rock was breaking down underneath the lichen. Which was the scientist most likely observing?,the interaction between abiotic factors,the effects of chemical weathering,the process of deposition,the effects of abrasion,B
The Water Quality Act of 1987 required the development of standards that would prevent toxic pollutants from reaching dangerous levels in bodies of water. This act affected the amounts of toxic chemicals that could be discharged into bodies of water. Which of the following would have been most regulated by this act?,feed lots,private homes,paper mills,grocery stores,C
"Rich beds of marine fossils have been found in Florida. By dating these fossils, scientists can best determine",when Florida collided with the North American continent.,the date when organisms moved onto dry land.,the period during which Florida was covered in water.,when the atmosphere of Earth was more humid than it is today.,C
"If a species is no longer able to reproduce, it will",adapt to its environment,become immune to disease,become extinct,increase its population,C
Louis Pasteur discovered that the bacteria in a substance can be killed by heating the substance for a short period of time. Which of these practices benefited most from Pasteur's discovery?,storing foods for longer periods of time,building ovens and other heating devices,creating medicines that cure infections,transporting living organisms without injuring them,A
Which process must occur for clouds to form?,erosion,conduction,condensation,precipitation,C
"The primary functions of the digestive system are to break down food, absorb nutrients and excrete wastes. Once food is absorbed, what system is responsible for carrying the nutrients to the body cells?",respiratory system,circulatory system,nervous system,skeletal system,B
Male peacocks have large brightly colored tail feathers. What is the most likely reason for this?,to attract potential mates,to distract potential predators,to help catch food,to preserve warmth,A
Astronomers have found evidence for the existence of a super-massive black hole in the center of the giant elliptical galaxy M87. What is thought to cause black holes to form?,the death of a low-mass star,the gravity of a large nebula,the collapse of a high-mass star,the combining of material from planets,C
Vein deposits of gold and silver are often formed in areas that have experienced which geologic process?,igneous intrusion,transport by water,chemical weathering,compaction by pressure,A
"During winter months, Amina sometimes notices ice covering the hoods of parked cars. Once the engine of the car runs for a while, the ice on the hood begins to melt. What form of energy is released from the car engine to melt the ice?",chemical,electrical,heat,light,C
Which part of the body carries out the function of copying DNA?,brain,heart,bones,cells,D
The spectrum of visible light can be seen in a rainbow because white light is,reflected and transmitted.,refracted and dispersed.,absorbed and diffracted.,produced and emitted.,B
What happens to the physical state of water when it freezes?,expands,contracts,changes color,becomes warm,A
Some areas of the world are experiencing more desert-like conditions. This change most favors survival of species with the ability to do which of the following?,consume large amounts of food,become dormant for long periods,sense infrared and ultraviolet light,transpire water through the skin to the atmosphere,B
Which of these environmental changes goes on for months or years?,drought,flood,avalanche,landslide,A
Which occurs as a result of Earth's tilt on its rotating axis?,movement of the tides,prevalent or trade winds,seasonal changes in the climate,light and dark changes of day and night,C
The stages in the life cycle of an organism are shown below. birth -> growth -> development -> reproduction -> death In which life cycle stage will a new organism be made?,growth,development,reproduction,death,C
Which list contains only things that are part of our solar system?,"planets, moons, comets","galaxies, quasars, asteroids","black holes, novas, stars","clusters, asteroids, meteors",A
Scientists think that dolphins and whales may have evolved from a common ancestor. What evidence supports this hypothesis?,They swim the same way.,They eat the same food.,They live in the same area of the ocean.,They have similar anatomies.,D
Which of these is most likely harmful to an ecosystem?,Building new homes in a wetland,Taking away airplanes from an airport,Planting trees in an orchard,Adding floors to an office building,A
Which process initiates the passage of half of a parent's DNA to offspring?,meiosis,mitosis,fertilization,differentiation,A
All metabolic functions fall into one of two categories: a breaking down process (catabolic) or a building up process (anabolic). Which is an example of an anabolic process?,respiration,protein synthesis,oxygen transport,carbohydrate digestion,B
Which of the following is an example of matter changing state?,heating a pan of water until the water is all gone,putting a soft-drink can in the refrigerator to cool it,heating soup on the stove until it is hot to your tongue,transferring sugar into a storage container,A
"Over geologic time, global mean sea level has varied significantly. Which change is most likely responsible for an increase in global mean sea level?",erosion of sediment from a mountain range,mass extinction of marine organisms,formation of an ocean trench,melting of polar ice caps,D
The change from day to night on Earth can be explained by,the movement of the Sun.,the rotation of Earth.,the movement of the Moon.,the tilt of Earth.,B
Oceans have many layers of sediments. These layers become compacted when they are buried under other layers of sediments. Which is most likely to happen to the deepest layers?,They will be squeezed out onto deltas.,They will recrystallize into new rock.,They will become part of Earth's outer core.,They will melt in magma chambers.,B
"Cells come in two basic types, prokaryotic and eukaryotic. Which cell structure is found in both prokaryotic and eukaryotic cells?",vacuole,nucleoid,mitochondrion,cytoplasm,D
"When electric current flows through the metal filament of a light bulb, electrical energy is converted to",heat energy only.,heat and light energy.,light and motion energy.,light energy only.,B
The sound heard when a piano key is hit is caused by,vibration.,refraction.,momentum.,acceleration.,A
Photosynthesis is the process that converts carbon dioxide and water into,carbon and oxygen.,sugar and hydrogen.,sugar and oxygen.,nitrogen and carbon.,C
"Hydrogen is located on the left side of the periodic table in the same column as the alkali metals, but it has characteristics of a nonmetal. Which of the following is a physical property of hydrogen?",Hydrogen can bond to itself.,Hydrogen makes positive ions.,Hydrogen is a gas at room temperature.,Hydrogen is combustible.,C
Certain fossils can be used to help determine the age of the rock layer in which the fossils are found. Which type of fossil is best to use when making this determination?,marine mammal fossil,swamp fern fossil,trace fossil,index fossil,D
"When Javier exercises, his muscle cells need more oxygen. Which would help Javier's muscle cells receive more oxygen?",decreasing his respiration rate,increasing his perspiration rate,increasing the rate his heart beats,decreasing the rate his blood flow,C
In which environment would a white rabbit be best protected from predators?,a shady forest,a snowy field,a grassy lawn,a muddy riverbank,B
Students on two different school campuses are comparing the growth rate of grass three weeks after fertilizer has been applied. The same fertilizer and the same amount of water are used on both campuses. Which additional variable is most important to control when the results of the two investigations are compared?,type of grass used,amount of trees in the area,the weather conditions of the day,the time of day the measurements are taken,A
What form of energy causes an ice cube to melt?,mechanical,magnetic,sound,heat,D
Which is an example of water condensing?,A puddle disappearing on a hot summer afternoon,Sweat forming on your forehead after you do a lot of exercise,Ice cubes melting when you put them out in the sun,Dew forming on plants during a cold night,D
Air is made up of many gases. Which gas is found in the greatest amount?,Nitrogen,Oxygen,Carbon dioxide,Hydrogen,A
"At science conventions, scientists present their research, and members of the audience can discuss or ask questions about the research. The main value of these science conventions is that they allow scientists to",see new places.,find money for projects.,practice public speaking.,exchange their ideas.,D
The danger posed to fish in an aquarium by an overpopulation of bacteria caused by an algal bloom is most likely a,decrease in water temperature.,reduction in oxygen levels.,decrease in food supply.,removal of minerals.,B
Which of the following devices relies on electromagnetic radiation in the radio wave region of the spectrum for operation?,sun tanning lamp,electric light bulb,cellular telephone,electric toaster,C
A scientist wanting to document a change in a river's flow pattern should observe a river over a period of,days.,weeks.,months.,years.,D
Which structure surrounds and protects an animal cell?,Nucleus,Vacuole,Cytoplasm,Cell membrane,D
"An object's hardness, taste, and texture are examples of",principles,stages,properties,processes,C
Which of the following energy conversions takes place in a battery-operated flashlight?,electrical -> mechanical -> light,chemical -> mechanical -> light,chemical -> electrical -> light,nuclear -> electrical -> light,C
The main function of a duck's webbed feet is to help the duck,make noise,protect itself,swim in water,find a mate,C
What statement describes what happens to the carbon dioxide waste produced by a developing baby during pregnancy?,It is carried by the umbilical cord to the placenta and then to the mother's blood.,It is released from the fetus by its breathing and then is absorbed by the placenta.,It is released through the fetal urine and then exits through the umbilical cord.,It is carried through shared blood vessels and then to the mother's lungs.,A
Why are most fossils found in sedimentary rocks?,Sedimentary rocks are not very old.,Organisms live only in areas with sedimentary rock.,Organisms can be preserved in sedimentary rock.,Sedimentary rocks are found only at the surface of the ground.,C
Some localized layers of rock contain the element iridium. Iridium is most often found in space objects such as meteoroids and asteroids. The discovery of these iridium-containing layers has been matched to which phenomena in Earth's history?,tectonic plate separations,mass species extinctions,orbital path changes,magnetic pole reversals,B
"Water that is used to cool nuclear power plants can be released into water bodies, causing an area called a thermal plume. A thermal plume can be 12-18°C warmer than surrounding waters. Although some fish may be attracted to the warmer water, other organisms may not be able to survive. Government officials order a study to determine the effects of a thermal plume in a water body near a nuclear power plant in North Carolina. Which factor most related to temperature should the study focus on in order to determine whether the thermal plume is damaging the health of the water system?",pH,dissolved oxygen,nutrient concentration,turbidity,B
An Earth year is the length of time it takes for,Earth to rotate once on its axis,the Moon to revolve once around Earth,the Sun to revolve once around Earth,Earth to revolve once around the Sun,D
Carbon dioxide is removed from Earth's atmosphere by,animal respiration.,decaying organisms.,plant photosynthesis.,burning fossil fuels.,C
How are a tree and grass alike?,Both make wood.,Both have roots.,Both need moonlight.,Both have short lives.,B
A powder made up of both white specks and black specks is likely to be,a solution,a pure compound,a mixture,an element,C
Which method could be used to separate a solution of table salt and water?,mixing,settling,filtration,evaporation,D
Which invention will best help people travel quickly to far away places?,car,boat,airplane,skateboard,C
"Reading from left to right, elements in the same period on the Periodic Table of the Elements",have the same reactivity.,decrease in atomic mass.,increase in atomic number.,have the same number of electrons.,C
"When water evaporates from Earth's surface into the atmosphere, its molecules enter the gas state. What change in this gas causes molecules to condense into the small water droplets that form clouds?",The mass is reduced.,The volume is increased.,The temperature is reduced.,The pressure is increased.,C
Natural processes shape the surface of Earth. Most canyons are formed by ___.,ice,plants,steady winds,moving water,D
"When a light bulb is turned on, energy changes from one form to another. Which of the following best describes this change?",sound energy to light energy,nuclear energy to light energy,electrical energy to light energy,magnetic energy to light energy,C
What is the smallest structural and functional unit of the nervous system?,brain,organ,neuron,spinal cord,C
A teacher is performing a demonstration about static electricity for his class by rubbing a balloon against a wool sweater. The balloon sticks to the wool sweater. Which particles are exchanged during the demonstration?,atoms,protons,neutrons,electrons,D
A student completes several tasks while making breakfast. During which task does the student make a solution?,adding sugar to tea,pouring milk on cereal,spreading jelly on toast,sprinkling cheese on eggs,A
How hot is it on the surface of the Sun?,Not quite as hot as boiling water,About as hot as fire,About 100°F,Much hotter than almost anything on Earth,D
"Which type of rock is formed from limestone that has been compacted, heated, and recrystallized?",siltstone,sandstone,marble,shale,C
Which of the following is an example of genetic engineering?,Growing a whole plant from a single cell.,Finding the sequences of bases in plant DNA.,Inserting a gene into plants that makes them resistant to insects.,Attaching the root of one type of plant to the stem of another type of plant.,C
Most sedimentary rock is made from sediments of other rock. Which of these processes would the sediments most likely go through to form sedimentary rock?,compaction and cementation,folding and recrystallization,melting and solidifying,heating and pressure,A
A chewable calcium carbonate tablet is a common treatment for stomach discomfort. Calcium carbonate is most likely used as this type of medicine because calcium carbonate,has a pleasant flavor.,is inexpensive to produce.,neutralizes digestive acid.,occurs naturally in the body.,C
Which organ directly works to protect the human body from disease?,heart,kidney,pancreas,skin,D
The sum of all chemical reactions in the human body is known as,feedback,metabolism,dynamic equilibrium,biological adaptation,B
What is the first thing a student should do if an accident happens during a science experiment?,report to the teacher,clean the laboratory station,locate the nearest exit,put on safety goggles,A
About how many Earth days does it take the Moon to travel around Earth?,1,27,180,365,B
Which of these provides the best evidence that Earth's crust is divided into tectonic plates?,the distribution of water on Earth's surface,the distribution of biomes on Earth's surface,the distribution of rock types on Earth's surface,the distribution of earthquakes on Earth's surface,D
Which adaptive feature most helps a baby jaguar survive the first few weeks of life?,the ability to roar,the ability to hunt,a diet of land mammals,being born during spring months,D
A caterpillar changing into a butterfly is an example of,instinct.,duplication.,reproduction.,metamorphosis.,D
Fossil records indicate that Earth was first inhabited by bacteria-like organisms. These organisms,were single-celled.,had organ systems.,were multi-cellular.,had small appendages.,A
Which of these involves the formation of a new chemical substance?,evaporation of gasoline,mixing salt and pepper,dissolving sugar in tea,rusting of an iron chain,D
A pot of cold water was heated on a stove until the water boiled. Which of the following best explains why the water was able to boil?,The hot stove absorbed cold from the pot.,The cold water absorbed heat from the pot.,The hot stove gave off heat to the surrounding air.,The cold water gave off cold to the surrounding air.,B
Students planned an investigation that included adding a quantity of vinegar to a small amount of baking soda. Which is the best tool to measure the volume of the liquid vinegar used in the investigation?,pan balance,spring scale,meter stick,graduated cylinder,D
"A student has a liquid that does not mix with water. To predict whether the liquid will float on water or sink beneath it, which tools should be used to examine the liquid?",ruler and compass,microscope and voltmeter,graduated cylinder and balance,thermometer and Bunsen burner,C
What tool is used to determine the mass of an object?,Balance,Meter stick,Thermometer,Graduated cylinder,A
Which instrument would be best to measure the volume of a liquid?,a pan balance,a stopwatch,a thermometer,a graduated cylinder,D
What determines how long the Moon takes to complete one cycle of phases?,the period of rotation of the Moon around its axis,the period of revolution of the Moon around Earth,the period of rotation of Earth around its axis,the period of revolution of Earth around the Sun,B
Scientists dig in a dry area at the bottom of a mountain range. Fossilized shells of freshwater mussels are found in the area. Which is a likely conclusion that scientists will draw based on this evidence?,Rivers once flowed through the area.,Volcanoes were once active in the area.,The ocean shoreline once reached this area.,Floods were a common occurrence in this area.,A
DNA molecules contain the genetic information that determines the characteristics of a living organism. How do DNA molecules express the genetic information they contain?,by breaking down proteins within the cell,by directing the process of protein synthesis,by regulating the storage of cellular proteins,by controlling the movement of protein molecules,B
Which characteristic is affected by interactions with the environment?,weight,eye color,blood type,handedness,A
