A person who is working on setting up power for their cottage will avoid,installing new power outlets,working on their wiring,installing electrical wires in walls,standing in a puddle,D
To be a friend of the environment,buy products that can be reused,drive a gas guzzling car,throw aluminum cans in the trash,litter in public parks,A
An example of a circuit would be,rock climbing,running,dimming a bulb,swimming,C
Jackrabbits excel at staying cool because of,their adaptations,a courthouse,a frozen tundra,an ocean,A
Precipitation is the amount of,dew point,raindrops,flooding,barometric pressure,B
"if a driver drove by a corn field and tossed out his lit cigarette, what could happen?",the corn will grow stouter,the corn would experience conflagration,the corn would grow bigger than normal,the corn will be more tasty,B
Which is most likely to occur?,a female fly lays eggs while it is a larvae,a male fly lays eggs while it is a larvae,a male fly lays eggs while it is an adult,a female fly lays eggs while it is an adult,D
"as rainfall increases in an area, electricity will be less and less available for",solar panels,energy,coal power plants,wind turbines,A
An animal's brain,acts as a conduit for the lungs,acts as a command base for the body,lacks the ability to use spacial reasoning,only assists in movements,B
Removing the tree an owl makes it's home in,demolishes the owl's home,means the owl will go with the tree,allows the owl to remodel,causes the owl to perish,A
A certain plant is in a field and bees suddenly surround it and climb all over it and fly away. The next year,there are fewer total plants,that plant type rolls out,there is an earthquake,there is exactly two trees,B
Which plant absorbs the most sunlight?,the one that dates grow on,the one that eats insects,the one that grows in the tundra,the one that ladybugs like the best,A
Heat and moisture in the ocean is a good recipe for,a violent storm,violent sea animals,condensation,inland storms,A
A foot uses force on spheres in,baseball,kickball,golf,hockey,B
Which absorbs more sunlight?,palm frond,a mirror,maple syrup,Wednesday,A
"If a hundred bees swarm a pink rose and a dozen bees swarm a yellow lily, the lily will",have more offspring than the rose,be lifted from the ground,have fewer offspring than the rose,be consumed and wilt,C
Some animals build a structure called a house for their own species to live in.  This animal is a,rodent,reptile,carnivore,primate,D
H2O allows for the conduction of,electrical potential,land,neurons,people,A
A person wanting to signal with light could redirect sunlight with,a shoe,a steel dish,a teabag,a cat,B
For what purpose does a plant light serve?,Mimic sunlight,Comfort them,Keep plants cool,Protect from bugs,A
"If a thing is going to be a planet, it must orbit in a certain amount of time, which can exclude",mercury,the ninth planet,the third planet,venus,B
Much iron is in,Earth's second layer,cups of coffee,the sky,empty,A
You find a furry creature walking around. What feature would also describe this animal?,"dead, cold-blooded, and scaly","cold, cold-blooded, hungry, alive","horned, warm-blooded, hungry, alive","warm, warm-blooded, and also dead",C
Overpopulation may result,from the deaths of many organisms,from a boom in reproduction of an organism,from natural predators hunting organisms,from organisms self regulating their population,B
Cake tastes sweet because of,sweet and low,sucrose,flour,honey,B
"If a thing is seen, then",the pupil was studying,the pupil absorbed light,light was put out,the pupil was gone,B
The largest organ of the human body is what?,heart,brain,lungs,outer layer,D
A bird species may decide to relocate to hotter areas when weather,sears,cools,warms,burns,B
An animal usually weighs the most if it has eaten,a salad plate of food,a truck full of food,a dinner plate of food,a barrel of food,B
When liquefied soil flows over carcasses and drys it will become,lakes,diamonds,bubbles,fossilized,D
Which is competition?,a giraffe eats the highest leaves,a bear takes a salmon from the stream,a shark eats a tuna that an orca was hunting,a slug eats a blade of grass,C
A place without a sand bar is indicative of which of these characteristics?,a flow of sedimentation to settle,a stacking of silty sediments,a downstream movement without sediments,a rapid movement of sediments for downward deposit,C
Which is likely true?,two negatively charged iron ingots pull together,two negatively charged lemons pull together,two negatively charged rats pull together,two negatively charged dogs pull together,A
Air is considered to be a vehicle for..?,Light,Wind,Speed,Sound,D
What substance found in rocks shares it's name with an object which can take wrinkles from an item worn on the body to cover the skin from the elements?,Iron,Stove,Copper,Steamer,A
Once the egg has hatched a swan has given birth to,a chick,a rock,a human baby,an egg,A
Harriet wants to know the area of a rectangular sheet of paper. Its size is unknown to her. Which one of these will be the only tool that she needs?,a ruler,a compass,a calculator,a protractor,A
Humming birds help with the growth of,raspberries,cars,buildings,wind,A
Thicker layers of skin would best suit,a bird,a scorpion,a lizard,a leopard seal,D
Children are more likely to get smallpox if,their parents base their medical decisions on advice from has-been adult entertainers,they undergo vaccination at an early age,they're vaccinated when they're young,their parents understand basic science,A
Recycling old cars has a positive impact on,the weather,conservation of metal,human life span.,the economy,B
Bacteria can cause people to become what?,unwell,energetic,vibrant,healthy,A
Tectonic expression can give massive amounts of data to a,seismograph,lie detector,geiger counter,glass of water,A
December is in the summer in what,the southern part of cities,the northern part of Earth,the southern part of the third rock,the southern part of every rock,C
"What do you have if you throw chocolate chips, peanuts, coconut, and dried strawberry into a bag?",recipe for dynamite,a trail mix,a birthday cake,a cookie recipe,B
"Your mom's garden she worked hard on in the Spring will eventually lose its green in the Winter because flowers need certain temperatures to survive. In the winter, they will all",fly away,cry,run,perish,D
Where could you find organic matter?,plastic items,carbon dioxide,a rabbit,table salt,C
"If you want to walk over a lake, which of these is necessary?",happy dogs,freezing temperatures,meowing cats,hot lava,B
The dam was put under much more stress after the,drought,huge rain storm,breakup.,party,B
Which is likely to be seen at the zoo?,a polar bear in the jungle habitat,a zebra in the arctic zone,an alligator in the petting zoo,a snake under a hot lamp,D
"If you breathe out, especially in the vicinity of clear glass, you may witness",your breath is air,your breath is dry,your breath beading up,your breath smells bad,C
What scratches glass easily?,a rubber pencil eraser,a crystal that regulates electronic oscillators in watches,a soft linen towel,a round piece of ice,B
"If a plant is deprived of which of these, it will die?",glass,dampness,cat food,poison,B
One way to see how a plant stem works could be,eating the plant entirely,putting the stems in food colouring,throwing the plants away,pulling out the petals,B
Iron sticks to,a ceramic throne,a fridge,a vitamin,a beanie baby,B
"As a result of decreased water, what will happen to tree rings?",Lose shape,Become narrow,Become wider,Disappear Completely,B
"If a living thing is making an effort to obtain nutriment, then that thing is likely",sleeping,sweeping,hunting,falling,C
Glasses help you,fry ants,pay for crimes,remedy eyesight issues,observe Uranus,C
"If a person is choosing to be near a metal heat source, normally located on a building's interior wall, then that person",is combusting,is too hot,desires warmth,is on fire,C
"When observing animals in the wild, which of these are you most likely to see?",A frog stalking a rabbit,A bear sticking its claws in the river,A wolf hunting an eagle,A tiger hunting a dolphin,B
a retailer gets an order of aluminum delivered weekly. Where is the aluminum likely coming from?,it is coming from a school,it is coming from a mystery place,it is coming from santa claus,it is coming from a merchant,D
An attraction may be magnetic if,two metals are placed together,substances find one another irresistible,nickel is in a metal rod,iron and nickel are in a bowl,B
"In a forest without anyone around, a fire may be started by",electricty,a bird,a landslide,a flash flood,A
what process is adulthood categorized under?,the living term,a plant feeding,the entertainment circuit,a chemical reaction,A
Which of these could be separated with a sifter,a cup of coffee,a bowl of melted ice cream,a bottle of water,a bowl of cereal,D
"If something is in an ecosystem, it could be",invisible,vacuum of space,lacking life,alien,C
A person pours water into a cylinder in order to,touch it,observe it,taste it,make it,B
Sun falling on mountains and the dessert at the same time leaves the area susceptible to,meltdowns,convection,earthquakes,power failures,B
Which likely aids in plant reproduction?,the gravity on Mars,the influx of human pollution,the cooking of rice pilaf,a family of badgers hunting and gathering,D
What raw material is consumed by chloroplast,flour,stone,CO2,lava,C
"Plants are like all other organisms, in that they need what to survive?",sustenance,shoes,games,internet,A
Scavengers eat dead what?,fauna,stars,meteors,dreams,A
Which would result in the worst consequences if placed in a full bathtub?,a wooden duck,a powered toaster,a toy boat,an unpowered toaster,B
The field a farmer plants with varied crops over the years is richer than,"a field where apples, beans and squash is planted",a field where only grain is planted,"a field where rice, corn and beans are planted",a field where fruits and vegetables are planted,B
"In order to assemble a bike, the following are needed with exception of?",Nails,Bolts,Screws,Bars,A
If a baby needs to have milk every hour and is only given it every six hours,it will be glad for it,it will be negatively effected,it will be positively effected,it will be overweight,B
Something that may effect a child negatively could be,unicorns,magic,time travel,punching,D
Which place are we likely to find algae?,white clouds in the sky,a small hidden puddle,an old tall building,a field of grass,B
Lamps that convert electricity into light and heat are known as,incadescent,flourescent,led,candle,A
Ethyl alcohol can be made by distilling and fermenting simple sugars from,a starchy slurry,wet sand,dry sawdust,rice fields,A
Which is likeliest to be true?,octopuses are found in the jungle,birds are found in the deep ocean waters,sheep are found high in the tree,seaweed is found in the shallow waters near the beach,D
The most popular plant in Italy is,Air,Basil,Apple Juice,Metal,B
As watering holes dry up more animals will,die,move in,join together,dig wells,A
"When a person gets hurt physically, the person feels pain because there are",magic receptors,electric reactions,making nervous,loud nerves,B
"Unlike trees in the forest or a pond full of fish, metal is only available until",it is depleted for good,it is found on catfish scales,it becomes necessary to conduct electricity long distances,it is used to make diamond rings,A
A person can get to point a to point b faster than by walking if they,make a big donation,hope for several years,use continuous motion on a device,plan for expensive hotels,C
If I am feeling faint after a lot of activity I can,Use the bathroom,Exercise More,Eat an Apple,Throw a Party,C
"Scientists suggest that, due to human activities, earth has lost waterways and about half of its original forest lands, endangering many animals and plants in their natural living spaces. However, human activity seems to benefit some living things, such as",rats and roaches,saunas and pools,new phone numbers,cotton clothing,A
This creature is likely to hide away sustenance for the harsh wintry months,a chipmunk,a cactus,a chihuahua,a cat,A
Plate shifting likely directly created,oxygen,the Alps,human life,ocean spray,B
"If enough dirt is able to accumulate over a carcass, then eventually that carcass may",be solidified in stone,be frozen in carbonate,be melted to a tree,become a source of water,A
Consumers eat other what?,oxygen,animal toys,rays,weaker bugs,D
Rain at the apex of a pyramid will end up,on your shoes,on the side,at the footing,at the top,C
Where do soil nutrients also exist?,in organism foods,in the air,in the barn,in the water,A
A creature may reproduce during,a stage of maturity,a concert on stage,a stage of denial,a staging of hosts,A
A 40 foot wide hole is found in the dessert. It's shaped like a ball had hit it. What could have happened?,something from space entered the atmosphere,a lizard built the hole,the moon's gravity pulled sand out of the hole,a dust storm filled it in,A
"When a stick is smashed across the side of an oak, their interiors, on a microscopic level,",enunciate,quake,mate,scream,B
Where would it be most difficult to play a game of ice hockey?,ice hockey arena,the moon,a frozen pond,an ice rink,B
How many seasons occur in the span of three years,ten,twelve,eight,four,B
Frogs bury themselves in mud in order to,retain energy,bear young,find food,take a nap,A
When would the mail least likely arrive?,blizzard conditions,snow,sleet,rain,A
Tendons work with what to move the bodies skeletal system,wires,meat,robots,ropes,B
If you desired to keep your house cooler in the summer months,plant trees that tower above the ground,plant ivy around the trees,plant shrubs around the foundation,plant trees that stay smaller than dogwoods,A
Many things happen when the seasons change. One example is when plants go from big and bloomed to,space,bigger,dead,gigantic,C
What would cause a flood?,overpopulation of an area,Mount Everest losing soil,lake erie getting too much rain water,a river running dry,C
Sharks live in a liquid deluged with sodium chloride because it allows them to,form sharknadoes,have increased buoyancy,eat people,star in films,B
What is a source of nectar?,daffodils,flower toys,sunlight,groundwater,A
"If sound is moving around in a room, the room is lacking in",atmosphere,vacuum,oxygen,air,B
Which of the following would be insulated,a piece of paper,a log of wood,a beehive covered in wax,a statically charged shirt,C
A thing which has great physical capacity is most likely,hardly healthy,in poor health,in fantastic health,rarely healthy,C
What might cause a change in the Earth's surface?,Plastic Bottles,Happiness,Love,Sadness,A
Which is most likely a pollinating animal?,bear,spider,Anthophila,crocodile,C
Ways to create reuseable energy could be:,reading books,eating candy,bodies,touching things,C
"When a human's organs stop working and he stops breathing, that person",goes to Mcdonalds,perished,dances,plays,B
which of these would result in reversal of desertification?,sowing a seed for each felled tree,cutting down as many trees as possible,taking all the water away from deserts,all of these,A
Which of these would enjoy the flavor of honey?,Raccoons,Leaves,Bacteria,Flowers,A
You might support a growing tomato plant with,yard stick,a bench,a flashlight,candy,A
A wet globe that is enormous in mass is likely to have a stone,layer,sun,brain,labyrinth,A
A lack of water has a direct connection on the amount of available,shelters,sustenance,rainy days,mates,B
Cutting down a tree,ceases its ability to grow,will cause it to grown 10x bigger,will decrease the likelihood of deforestation,will cause the tree to flourish,A
"If something is a raw material in a process, then that something is",degraded during the process,man made before the process,a required during production like labor and capital,only used in the final phase,C
"When the Earth is tilted on its axis, as it always is, certain tilts will make it summer one once continent",and birds fly around the moon,and beans grow on the other side,and another's celebrating Halloween,and a desert on another,C
An environment is likely to change when humans,make a building taller than before,remodel and existing house,clear hillside brush for houses,have more people living in one house,C
Kool-aid is a mix of what items as a solution?,sugar candy from store,water fluid within a sugar casing,soda pop within a can,sweets grains and flavors dissolved in liquid base of water,D
Clothes fresh out of the laundry are great because they are,darkness,comfort,temperate,wonder,C
"A man is burned in an accident on the road, which means that at one point he was",exposed to extreme heat,frozen in an ice storm,crashed into a helicopter,melted by molten lava,A
"A windmill just uses the air around it, nothing unnatural. Because of this, everything they produce is",unpolluted,candy,Grapes,dirty,A
If the world is trembling it is likely that motion is being caused by,stony plates,giants,large dinosaurs,huge wolves,A
More butterflies will come as buttercups become more,advertised,ripe,social media friendly,toxic,B
What is pulling your finger over a guitar string an example of?,tightening a guitar string,Stopping a musical sound,making music with an instrument,Putting a guitar away,C
A huckleberry patch will only grow if it receives,nutriment,grass,frost,sand,A
Which has a positive impact on the environment in the world?,building large numbers of cars,contaminating the ground with poisonous substances,dumping toxic waste in ocean,making sure trash is reused for new purposes,D
"The smallest known species of cactus, called Blossfeldia Liliputana, is named after",The Hobbit characters by J. R. R. Tolkien,a fictional island in Gulliver's Travels by Jonathan Swift,Frodo Baggins from Lord of the Rings,Bilbo Baggins from Lord of the Rings,B
A new walnut tree sprouted up 200 feet away from the nearest other walnut tree.,a walnut was carried to the new spot on a light breeze,a walnut was picked and carried into a house,all the walnuts were gathered by a walnut farmer,a squirrel was forgetful,D
California experiences heavy earthquake activity due to,errostion,techtonics,volcanic activity,fire,B
Which three events are likely to occur once per day?,"3 cycles of day, 3 cycles of night, and birds chirping as the sun rises","a cycle of day, a cycle of night, and a motorcycle","a cycle of day, a cycle of night, and birds chirping as the sun rises","a cycle of day, a cycle of night, and birds flying",C
Boulders are most likely to be reduced into fragments due to heat in a,cereal bowl,ocean,desert,tundra,C
if something is outside during the day then that something will receive what?,astral beams,steam,gratitude,night light,A
What would have a better chance of survival if predators decreased?,Hamsters,Snakes,Killer Whales,Tigers,A
"When a frog is born, it has tiny gills so that it can breathe underwater, even though in adulthood it will",relocate to land,find lungs useless,make lung soup,burn air,A
A tiny sand particle came from,another world,boiling water,candle fragments,larger mineral chunks,D
Knowing what to do without ever being taught is known as,learned,found,instinctive,given,C
"What best describes the relationship with the moon, Earth, and the sun?",the Earth is absorbing sunlight,the moon is equidistant from the sun and Earth,the moon is a star,the sun travels around the Earth,A
A being may have more of a chance of survival if it can,dance like people are looking,climb up to tall places,"hang out in large, loud groups",skateboard for long periods of time,B
A pulley is used to lift what on a flagpole?,shirts,red cards,national symbols,underwear,C
Which orbits a star?,Neptune,a galaxy,the sun,the moon,A
"To protect themselves from consumers, which action would an animal most likely take?",nesting right beside predators,standing out in the sun,standing out from the environment,appearing the same as surroundings,D
Which will take the longest to reach a boiling point,tea kettle,fish tank,swimming pool,bath tub,C
An animal that often lives in holes in the ground in fields has,long curly hair,round ears,four wings,rainbow stripes,B
A gila monster will likely have to interact negatively with,trees,eagles,snails,sharks,B
Blood gets directed around beneath skin and bone by,a person,a vision,a thought process,long passages,D
A plum tree's purple leaves uses light energy to,produce philosophy,create nourishment,distribute government propaganda,create noxious fumes,B
More sleep leads to,worst health,restlessness,insomnia,sense of well-being,D
"energy is required for survival, and this is primarily delivered by",the moon shining at night,the fifth planet from the sun,the closest star to our planet,the vast ocean body,C
Wind can be used to,make pasta,turn back time,make magic,time travel,A
Aerial maps represent what feature using dark green?,the slopes of the Rocky Mountains,underwater ocean forests and coral,trees packed close together,The great northwestern plains,C
Which would make an animal fat?,a canary drinking water,a cat having too much perch,a rice plant getting too much sun,a dog running freely,B
What is something that would be unable transfer energy?,a tire,copper,metal,iron,A
"If substances are combined by pouring them together, they'll mix, such as",salt and oyster crackers,lettuce and roma tomato,coffee and hazelnut cream,whole milk and cheese,C
Wind energy is,unreal,careless,re-useable,noneffective,C
Where does a lightbulb send electricity to generate heat?,glass sphere,plastic circle,block of metal,metal thread,D
Sound pulses helps dolphins,satisfy women,find God,find nourishment,find ibexes,C
The way that squirrels put away food during the cool season ensures that they,survive,eat,live,grow,A
Venus fly traps are poor at creating their own food though photosynthesis because,they are unhealthy,they need water,they require insects,they grow slowly,C
There are zero amphibians on,Mexico,Icebergs,England,Texas,B
Which would be the worst to wear out in a thunderstorm,a large pair of rubber shoes,a medallion made of plastic products,a medallion made of ferrous metals,a medallion made of crystal,C
"If a hilly area that reaches incredible peaks is existing, then what happened long ago was",things were steamed,rocks were tiny,stones crumpling together,plants were eaten,C
What primarily drives the hydrologic cycle to produce clouds?,a stalking butler who upon the finger rests,how soiled the clothing is,energy from a gun,energy from a central star,D
Tearing an object changes that object's what?,heat,liquid,entire appearance,shape keys,C
Which is likely the least helpful for the good bacteria that help your body?,hot showers,eating well,keeping hydrated,using probiotics,A
Which likely would taste most similarly to sugar?,tobacco,meat,a tangerine,rice,C
This animal is able to blend into its environment by changing its appearence,an Elephant,a Bottlenose dolphin,a Phyllomimus,a Hammerhead shark,C
"There are some decorative fruits used for holidays where the outside is carved, such as large orange ones. The insides of these fruits, similar to gourds, most commonly",may have moisture removed and inside parts are devoured,may be burned and thrown away,may be mixed with sand,may be used in concrete,A
"A dog needs to be able to sense something visually, so it makes sure it can",read,view,walk,hear,B
If you're looking for the rock between the 2nd and the 4th from our star you are looking for,uranus,earth,jupiter,pluto,B
An example of camouflage could be,Baking a cake for a birthday,A sting ray covering itself in sand,Cleaning make up off my face,Going naked outside on a rainy day,B
Which child's plaything is inflated with gas when it's in use?,Nintendo,Miracle Bubble,Bicycle,Sidewalk chalk,B
"If one mineral can scratch another mineral then that other mineral is softer than that one mineral, as can be tested with",a diamond and steel,a rock and glass,a diamond and agate,a ruby and salt,C
More sunlight will be absorbed by,a daffodil with curled leaves,small plant with tiny leaves,"a plant with wide, smooth leaves","a daisy with thin, short leaves",C
"If an oak seed is placed in a compost pile in a garden, the garden's ecosystem will",be negatively disrupted forever,be made much worse,be altered in damaging ways,adjust in positive ways,D
Wood is generally dried out for,dogs,turtles,beds,cats,C
Which land type is covered in snow for the largest portion of the year?,tiaga and,prairie,deciduous forest,desert,A
Sound can travel through the,planet,sun,body,sky,D
a lighter object hue can lead to what?,none of these,positive charge in electricity,a bad electric conduction,ability to see yourself in it better,D
What temperature is most likely to result in sweat?,0 degrees Celsius,95 degrees Fahrenheit,34 degrees Celsius,33 degrees Celsius,B
Which is likely water vapor?,a dog,a cat,a rat,puffy white fliers,D
Because lack of sustenance 1 out of 4 people are,chronically craving,fairies,unicorns,wizards,A
If a car is stuck and people need to move it,they use horses to pull it,they are really stuck,they use their bodies to shove,they push it into the air,C
How many odorant receptors do honey bees have?,4,270,170,70,C
A thing needs to be placed on a balance in order to determine,hunger,shape,pressure,age,C
Glacier melt,is an effect of too many polar bears,is an effect of an abundance of CO2 in the environment,is an effect of deforestation,is an effect of oxygen saturation,B
What environment is often green?,tree zones,arctics,deserts,oceans,A
Sunlight can,make eyes more visible,bounce from a rod,create a real problem,blind a garden gnome,B
What might happen if too much heat is transferred to an object?,freezing,solidifying,burning,moving,C
"Energy may be transferred to an object without being plugged in, such as with",an electric grill,an electric stove,an electronic torch,a microwave oven,C
A person protecting the environment they have control over will most likely,block in their yard,salt their whole yard,burn trash in their yard,flood their whole yard,A
"If I were recreating water going in and out, I would need to make sure",I paint the water orange,I include the animals,I use the sun for gravity,I repeat it twice,D
All the water vanishes from a small depression basked in sunlight on a paved road because of,freezing,evaporation,condensation,precipitation,B
A fox that has white fur,has been bleached or washed,is genetically altered and abused,is a very clean animal,got it from genetics,D
Lions and zebras live,in different environments,near each other,in different habitats,far from Earth,B
Photosynthesis features,single celled organisms,humans,cats,fish,A
What is a renewable resource?,Plastic,Metal,Concrete,Rain,D
If I want to avoid too much ultraviolet rays I can,wear a bikini,wear shorts,wear nothing,wear thick socks,D
Which relationship is likely true?,sharks eat seaweed,cats eat grass,dogs eat light,ospreys eat perch,D
Seasons are caused by,weather patterns,earth's movement pattern,weather changes,weather cycles,B
Humidity is the amount of what vapor in the air?,wind,humidifier,cold,h2o,D
A way to reproduce is to,plant dishes,produce ovum,make money,litter carpet,B
Many plant species can only reproduce if the environment includes,fungi,ants,bees,spiders,C
A person going home would head,to a cow,to a moon,to a jail,to a duplex,D
"If a building suddenly collapses inward, the people working inside will likely",go away,steer clear,depart earth,walk away,C
Plants often use which enticing substance when attracting pollinators?,sweet things,songs,comedy,bees,A
Which is the most accurate statement?,a stove can be used to make pasta,a stove is used to store food in the kitchen,a stove is used to store food underwater,a stove is used to cook food underwater,A
Gravity lessens as you go,alongside a friendly black hole,away from a planet,closer to a planet,closer to the sun,B
A monkey grabs a banana in order to,build a shelter,find a mate,hit enemies,gain nutrients,D
Who would refrain from eating a salad?,horses,cows,wolves,rabbits,C
Why do  berries exist?,reproducing,food for animals,growth,food storage,A
Which of these animals might eat a steak?,Chicken,Lion,Cow,Buffalo,B
Which of the following would be part of the water cycle?,Breaking ice up into pieces.,Filling a swimming pool,A lake forming a cloud,Irrigating a corn crop,C
Which can be said to have the most volume?,the Sun,Venus,the moon,the Earth,A
Which would likely cause an injury to a baby?,a bath,a pacifier,a bottle,a wasp,D
Seas are the largest source of fluid on,dry planet,wet planet,solar planet,ice planet,B
Mammals with blow holes can hear signals called,radio waves,air horns,people talking,clicks,D
Which is likely to cause changing weather in a specific location?,delogging,human campers,rabbit mating,pet hamsters,A
migration is when animals travel from the north to Texas during what segment of time?,beach area,spring,winter,birds,C
the presence of which of these is required for the formation of cavernous chambers?,some carbonated soda,some carbon dioxide,some carbonic acid,carbon monoxide gas,C
"A person is going to explore in the ocean and sees that when they get down to a darker part,",there is more sunlight,there is more weight on them,there is more salt,there is more booze,B
The cracks in a sidewalk could be caused by,black holes,Pine,time travel,emotions,B
A person who knows that they drove two hundred miles today can figure out how fast they went if they know how much time was spent,behind a horse,with ice cream,on the road,with windows down,C
A place where penguins exist with pods of black and white mammals is,full of sand,painted with cream,uninhabitable by iguanas,warm and windy,C
One way to remember the method of Scientific Classification is,run,dive,swim,make a sentence,D
Special tissues in plants transport minerals throughout the plant such as,water,starch,spices,sugar,D
Where would you find a less than average amount of biodiversity compared to other biomes?,a jungle,the arctic,a forest,a rain forest,B
"When a plant is watered, spraying water on leaves is less useful than",spritzing the stem of the plant,putting the plant in the rain,using a sprinkler system,pouring water on soil,D
What requires sunlight to grow?,lakes,deep sea fish,rose bushes,mountains,C
How many times per 365.3 days does an equinox occur?,3,1,2,4,C
If a liquid disappears then what probably happened to it?,gas transformation,solidifying,melting,cooling,A
When we made some confetti it differed from the original sheets of paper in,color,pattern,temperature,shape,D
"A beach had large stones on it several decades ago. Now, after years of rough winds, the beach is mostly",jungle brush,enormous boulders,tiny grains,tall trees,C
"If a patch of land gets six inches of rainfall each month, then that is the amount of the",storm,quiet,gathered moisture,puddles,C
What could be used as a conductor?,a cat,A penny,a cloud,wood,B
During a thunderstorm an animal is most likely going to relocate to a,cave,beach,mountain,pond,A
A producer produces it's own,nourishment,plays,rhythm,heartbeat,A
The topography of our only natural satellite's surface is,smooth,made of cheese,full of gold,mountainous,D
Why might wolves a new area where a lot of deer live?,The wolves eat the same things that the deer eat,They wanted to be friends with the deer.,The wolves stay near the deer for protection,The wolves use the deer for nutrition,D
Which would one most likely run into when crossing a stream?,a fire,a piranha,a painful death,a scorpion,B
Inanimate things may be pollinators such as,bees,birds,wind,deer,C
Which is a carnivore?,a cow,a caterpillar,a vegan,a shark,D
Obstacles that might impede a dune are,God,emotions,cacti,cancers,C
"The Earth spins around and around, and in order to finish one cycle of this spinning",two days must pass,a week must go by,the Earth must slow down,a seventh of a week must pass,D
Which of the following would likely reduce pollution the most?,using a truck instead of a car,using a car instead of the bus,using a motorcycle instead of a bike,using a bicycle instead of a motorcycle,D
A boy might have brown hair due to,inheritance,luck,magic,fire,A
many vehicles emitting pollution into the air may occur when,horses pull carriage over snow,child is propelling scooter,trolley collects current from overhead wire,EMT transports panting patient,D
To aid in increasing the population of an organism in an environment,introduce more water sources,restrict the food supply,introduce more predators into the environment,create artificial drought conditions,A
Magnets in ear pieces convert sound waves into,ear aches,radio stations,Brain cancer,direct current,D
What is more likely to have caused pollution in the air?,it developed on its own,a hurricane,an action by a business,a flock of birds,C
Sleet is made out of water that is,vapor,hot,liquid,cold,D
How do Remora get their food?,catch it,scavenge,hunt,steal,B
"Depending on the type of bird, it could have different what when compared to another bird",restaurant,nothing,space,sustenance preferences,D
A cylinder with lenses can even make Uranus appear to be,farther,closer,scaled down,smaller,B
A person is cooled by a liquid coming from the,clothes,eyes,hair,skin,D
Breathing is when the lungs convert oxygen from inhaled air into,oxygen dispersed from respiratory bronchioles through air sacs to hemoglobin proteins,Glucose particles in the blood,nitrogen oxide in the blood,carbon monoxide in the blood,A
"A space exists where there is room for things with cells to propagate, so it is most likely",habitable,desolate,a vacuum,harsh,A
"In order to conserve energy and eat less through winter, what kind of animal or insect hibernates?",Chairs,Birds,Humans,Bees,D
"A bucket full to the brim with water is left outside. If the day is warm, by the end of the day, the bucket will be",wood,gone,full,emptier,D
O2 molecules stacked on top of each other create weight which is then tallied by a,speedometer,odometer,barometer,a microscope,C
A navigator may be in charge of,shoveling a sidewalk,clearing a tree,conducting a car,riding a bike,C
Renewable resources are,provided by the largest star and wind,provided by solar and petroleum reserves,provided by the sun and fossils,provided by the sun and coal,A
If I wanted to transfer warmth another being I might,pour cold water on them,put ice in their pants,touch their sides with mine,let them sit outside in snow,C
What likely directly came from a sprouted seed?,a metal lantern,a glass lantern,a jackolantern,a paper lantern,C
Convection is caused by uneven what?,freezing,warmness distribution,frosting,icing,B
A komodo dragon's body temperature would be highest if immersed in,lava,apple juice,liquid nitrogen,water,A
Transpiration involves,H2O traveling about a daffodil's system,pollen traveling about the plant's system,the production of new oxygen molecules,the production of new seedlings,A
One way to recycle paper is by using it to,build oceans,build spaceships,wipe grime,build cars,C
running turns carbohydrates into,fat,sweat,motion and heat,protein,C
What requires energy for growth?,a car,a hippopotamus,a house,a desk,B
The outer shell of our planet is made of,sedimentary formations,plastic,foam,cheese,A
scientists make observations and cats,regurgitate their cleanings,never sleep,fly,cook spaghetti,A
"if an animal skips the pupa stage in its metamorphosis, what does that characterize?",a process of incomplete transition,a very passive metamorphosis,a true and complete metamorphosis,a very aggressive metamorphosis,A
Why do zebras choose to live where they live?,great location,lovely view,edible items,good parking,C
Which would be a source of pollutants?,cars,oceans,glaciers,storms,A
"A creature's habitat, if it has flippers and carries a home with it, is likely",mountainous,arid,salty,dry,C
Pollination is required for what reproduction?,elephant,bug,bird,flora,D
I have to plug in a processor of food because it,Is used for grinding metal,is an oil machine,is an electric Motor,is a battery operated machine,C
What can you use to protect your eyes from the sun?,shoes,pants,nails,sheet of paper,D
Seasons occur because long ago something huge slammed into our planet and now its axis is,lazy,jaded,slanted,stilted,C
A producer makes its own:,sustenance,air,shelter,body,A
"If I wanted to disguise myself, what might be something I do?",Nothing,Take off clothes,Smile,Color my epidermis,D
You may be able to use solar energy to power,a garden,a bike,a coffee grinder,water pipes,C
"A pack of wolves eat the sheep before a grizzly bear can get to them, what have the wolves done to the bear?",out competed,out lasted,out ran,out lived,A
Which can go in the recycled bin,duct tape,hair gel,Sprite container,cell phones,C
On a cloudy day,the rain is invisible,the clouds are gone,the sky is more blue,the sun is less visible,D
deserts are known for having what type of climates?,scorching,comfortable,average temps,lush,A
Dissolving sucrose makes liquids,hot,dry,sweet,cold,C
feeders attract animals to a,volcano,video game,nearby spot,moon,C
A ruler is used for measuring the length of what?,distance between cities,air,stuff,motivation,C
Which likely is digested by the body?,fire,air,twinkies,water,C
"A person wants to fix up a fan so that it can run electrically, and finds that in order to do so they require",music,paper,distractions,copper,D
Adding something poisonous to an environment and harming it is called what?,dirtying,liking,cleaning,observing,A
Which is likely to have to highest kinetic energy?,a beach ball,a tossed balloon,a sleeping person,a thrown racquetballl,D
What substance covers more than sixty nine percent of the third rock from the sun?,Desert,Cities,Ocean,Forest,C
